"","year_month","ten_year_t_yield","three_month_t_yield","three_month_bond_equivalent","spread","rec_prob","nber_rec","sp500","cpi","monetary_base","m1","m2","m3","one_year_rec","one_half_year_rec"
"1","1960-01",4.72,4.35,4.45945205825725,0.260547941742747,0.104718754146178,0,58.03,29.37,50700,140,298.2,2.982e+11,1,1
"2","1960-02",4.49,3.96,4.05559652117698,0.434403478823018,0.0976196539553968,0,55.78,29.41,49600,139.9,298.4,2.984e+11,1,1
"3","1960-03",4.25,3.31,3.38428837504016,0.865711624959837,0.105806244147799,0,55.02,29.41,49500,139.8,299.3,2.993e+11,1,1
"4","1960-04",4.28,3.23,3.30181955056941,0.978180449430587,0.108647965342159,0,55.73,29.54,49700,139.6,300.1,3.001e+11,1,1
"5","1960-05",4.35,3.29,3.36366801575659,0.986331984243407,0.0769829398269917,1,55.22,29.57,49700,139.6,300.9,3.009e+11,1,1
"6","1960-06",4.15,2.46,2.50977327347221,1.64022672652779,0.114388431048628,1,57.26,29.61,50000,139.6,302.3,3.023e+11,1,1
"7","1960-07",3.9,2.3,2.34558139404929,1.55441860595071,0.106012090991647,1,55.84,29.55,50500,140.2,304.1,3.041e+11,1,1
"8","1960-08",3.8,2.3,2.34558139404929,1.45441860595071,0.125166573965155,1,56.51,29.61,50300,141.3,306.9,3.069e+11,1,1
"9","1960-09",3.8,2.48,2.53030665572399,1.26969334427601,0.190474293309656,1,54.81,29.61,49900,141.2,308.4,3.084e+11,1,1
"10","1960-10",3.89,2.3,2.34558139404929,1.54441860595071,0.219273657353583,1,53.73,29.75,50100,140.9,309.5,3.095e+11,1,1
"11","1960-11",3.93,2.37,2.41739890058023,1.51260109941977,0.2391255653013,1,55.47,29.78,50300,140.9,310.9,3.109e+11,1,1
"12","1960-12",3.84,2.25,2.29429882456471,1.54570117543529,0.278486318639083,1,56.8,29.81,49800,140.7,312.4,3.124e+11,1,1
"13","1961-01",3.84,2.24,2.28404387509722,1.55595612490278,0.242517669647136,1,59.72,29.84,49100,141.1,314.1,3.141e+11,1,1
"14","1961-02",3.78,2.42,2.46871277576329,1.31128722423671,0.209465454199649,1,62.17,29.84,48400,141.6,316.5,3.165e+11,0,0
"15","1961-03",3.74,2.39,2.43792288467187,1.30207711532813,0.139782853462005,0,64.12,29.84,48400,141.9,318.3,3.183e+11,0,0
"16","1961-04",3.78,2.29,2.33532383706684,1.44467616293316,0.124560252926873,0,65.83,29.81,48500,142.1,319.9,3.199e+11,0,0
"17","1961-05",3.71,2.29,2.33532383706684,1.37467616293316,0.123503826460486,0,66.5,29.84,48500,142.7,322.2,3.222e+11,0,0
"18","1961-06",3.88,2.33,2.37635719488979,1.50364280511021,0.058025906399498,0,65.62,29.84,48900,142.9,324.3,3.243e+11,0,0
"19","1961-07",3.92,2.24,2.28404387509722,1.63595612490278,0.0646021698014084,0,65.44,29.92,49200,142.9,325.6,3.256e+11,0,0
"20","1961-08",4.04,2.39,2.43792288467187,1.60207711532813,0.0729805035142425,0,67.79,29.94,49300,143.5,327.6,3.276e+11,0,0
"21","1961-09",3.98,2.28,2.32506680166694,1.65493319833306,0.0906087255546152,0,67.26,29.98,49600,143.8,329.5,3.295e+11,0,0
"22","1961-10",3.92,2.3,2.34558139404929,1.57441860595071,0.0654048023591216,0,68,29.98,50000,144.1,331.1,3.311e+11,0,0
"23","1961-11",3.94,2.48,2.53030665572399,1.40969334427601,0.0680100923080548,0,71.08,29.98,50500,144.8,333.4,3.334e+11,0,0
"24","1961-12",4.06,2.6,2.65355083688911,1.40644916311089,0.0653014288295069,0,71.74,30.01,51300,145.2,335.5,3.355e+11,0,0
"25","1962-01",4.08,2.72,2.77687030382228,1.30312969617772,0.064479445014481,0,69.07,30.04,50600,145.2,337.5,3.375e+11,0,0
"26","1962-02",4.04,2.73,2.7871503265451,1.2528496734549,0.0863869325053747,0,70.22,30.11,49800,145.7,340.1,3.401e+11,0,0
"27","1962-03",3.93,2.72,2.77687030382228,1.15312969617772,0.0873088448335965,0,70.29,30.17,50000,146,343.1,3.431e+11,0,0
"28","1962-04",3.84,2.73,2.7871503265451,1.0528496734549,0.073839292387452,0,68.05,30.21,50400,146.4,345.5,3.455e+11,0,0
"29","1962-05",3.87,2.69,2.74603337527594,1.12396662472406,0.0802383642637884,0,62.99,30.24,50500,146.8,347.5,3.475e+11,0,0
"30","1962-06",3.91,2.73,2.7871503265451,1.1228496734549,0.0687578872929263,0,55.63,30.21,50900,146.6,349.3,3.493e+11,0,0
"31","1962-07",4.01,2.92,2.98257023787803,1.02742976212197,0.058340255573145,0,56.97,30.22,51300,146.5,350.8,3.508e+11,0,0
"32","1962-08",3.98,2.82,2.87969408600977,1.10030591399023,0.0608816256576429,0,58.52,30.28,51200,146.6,352.8,3.528e+11,0,0
"33","1962-09",3.98,2.78,2.83855829101279,1.14144170898721,0.0569535721103226,0,58,30.42,51300,146.3,354.9,3.549e+11,0,0
"34","1962-10",3.93,2.74,2.79743087260487,1.13256912739513,0.0630198779990916,0,56.17,30.38,51600,146.7,357.2,3.572e+11,0,0
"35","1962-11",3.92,2.83,2.88997934390097,1.03002065609903,0.0769867358721778,0,60.04,30.38,51300,147.3,359.8,3.598e+11,0,0
"36","1962-12",3.86,2.87,2.93112561323356,0.928874386766439,0.0772837083602426,0,62.64,30.38,52300,147.8,362.7,3.627e+11,0,0
"37","1963-01",3.83,2.91,2.97228026491534,0.85771973508466,0.0872031134808205,0,65.06,30.44,51600,148.3,365.2,3.652e+11,0,0
"38","1963-02",3.92,2.92,2.98257023787803,0.937429762121974,0.0923612599224562,0,65.92,30.48,51000,148.9,367.9,3.679e+11,0,0
"39","1963-03",3.93,2.89,2.95170189112072,0.978298108879282,0.103253070013179,0,65.67,30.51,51200,149.2,370.7,3.707e+11,0,0
"40","1963-04",3.97,2.9,2.96199081600958,1.00800918399042,0.115117477480797,0,68.76,30.48,51500,149.7,373.3,3.733e+11,0,0
"41","1963-05",3.93,2.93,2.99286073493768,0.937139265062322,0.106607992732636,0,70.14,30.51,51700,150.4,376.1,3.761e+11,0,0
"42","1963-06",3.99,2.99,3.05461472557449,0.935385274425512,0.106738033437015,0,70.11,30.61,52200,150.4,378.4,3.784e+11,0,0
"43","1963-07",4.02,3.18,3.25029361013614,0.769706389863855,0.118273237674073,0,69.07,30.69,52800,151.3,381.1,3.811e+11,0,0
"44","1963-08",4,3.32,3.39459934315427,0.605400656845728,0.109387194564373,0,70.98,30.75,52600,151.8,383.6,3.836e+11,0,0
"45","1963-09",4.08,3.38,3.45647619298439,0.623523807015607,0.104588334361094,0,72.85,30.72,52900,152,386,3.86e+11,0,0
"46","1963-10",4.11,3.45,3.52868978214176,0.581310217858239,0.105610279745084,0,73.03,30.75,53100,152.6,388.3,3.883e+11,0,0
"47","1963-11",4.12,3.52,3.6009291563153,0.519070843684697,0.117948819008757,0,72.62,30.78,53800,153.6,391.5,3.915e+11,0,0
"48","1963-12",4.13,3.52,3.6009291563153,0.529070843684697,0.131084882721306,0,74.17,30.88,54900,153.3,393.2,3.932e+11,0,0
"49","1964-01",4.17,3.52,3.6009291563153,0.569070843684697,0.140910729190899,0,76.45,30.94,54200,153.7,395.2,3.952e+11,0,0
"50","1964-02",4.15,3.53,3.6112511726161,0.538748827383904,0.129936143194215,0,77.39,30.91,53500,154.3,397.6,3.976e+11,0,0
"51","1964-03",4.22,3.54,3.62157371546388,0.598426284536124,0.124544959646179,0,78.8,30.94,53800,154.5,399.8,3.998e+11,0,0
"52","1964-04",4.23,3.47,3.54932697160623,0.680673028393775,0.120725080238392,0,79.94,30.95,54100,154.8,401.7,4.017e+11,0,0
"53","1964-05",4.2,3.48,3.55964635577631,0.640353644223687,0.12997503389038,0,80.72,30.98,54300,155.3,404.2,4.042e+11,0,0
"54","1964-06",4.17,3.48,3.55964635577631,0.610353644223687,0.13021002301492,0,80.24,31.01,54900,155.6,407.1,4.071e+11,0,0
"55","1964-07",4.19,3.46,3.53900811374146,0.650991886258538,0.153739972121607,0,83.22,31.02,55400,156.8,410.1,4.101e+11,0,0
"56","1964-08",4.19,3.5,3.58028670319353,0.609713296806469,0.179697474061885,0,82,31.05,55400,157.8,413.4,4.134e+11,0,0
"57","1964-09",4.2,3.53,3.6112511726161,0.588748827383904,0.176706230645136,0,83.41,31.08,55900,158.7,416.9,4.169e+11,0,0
"58","1964-10",4.19,3.57,3.65254450369207,0.537455496307933,0.183722558221727,0,84.85,31.12,56200,159.2,419.1,4.191e+11,0,0
"59","1964-11",4.15,3.64,3.72482811289207,0.425171887107934,0.194379022209157,0,85.44,31.21,56800,160,422,4.22e+11,0,0
"60","1964-12",4.18,3.84,3.93149504523912,0.248504954760879,0.192641922459648,0,83.96,31.25,57700,160.3,424.7,4.247e+11,0,0
"61","1965-01",4.19,3.81,3.90048155443719,0.289518445562808,0.185788889762216,0,86.12,31.28,57100,160.7,427.5,4.275e+11,0,0
"62","1965-02",4.21,3.93,4.02456402309947,0.185435976900526,0.19096982545224,0,86.75,31.28,56500,160.9,430.4,4.304e+11,0,0
"63","1965-03",4.21,3.93,4.02456402309947,0.185435976900526,0.180857029048272,0,86.83,31.31,56700,161.5,433.2,4.332e+11,0,0
"64","1965-04",4.2,3.93,4.02456402309947,0.175435976900526,0.167481346977931,0,87.97,31.38,57100,162,435.4,4.354e+11,0,0
"65","1965-05",4.21,3.89,3.98319475307335,0.226805246926654,0.173956813820545,0,89.28,31.48,57200,161.7,437.1,4.371e+11,0,0
"66","1965-06",4.21,3.8,3.89014477957716,0.319855220422839,0.178876836492981,0,85.04,31.61,57800,162.2,440.1,4.401e+11,0,0
"67","1965-07",4.2,3.84,3.93149504523912,0.268504954760879,0.172232999584719,0,84.91,31.58,58400,163,442.9,4.429e+11,0,0
"68","1965-08",4.25,3.84,3.93149504523912,0.318504954760879,0.178982799732279,0,86.49,31.55,58200,163.7,445.8,4.458e+11,0,0
"69","1965-09",4.29,3.92,4.01422091345129,0.275779086548713,0.182473746476301,0,89.38,31.62,58600,164.8,449.5,4.495e+11,0,0
"70","1965-10",4.35,4.03,4.1280241751599,0.2219758248401,0.191192761752677,0,91.39,31.65,59100,166,452.6,4.526e+11,0,0
"71","1965-11",4.45,4.09,4.19012563500254,0.259874364997456,0.211151032601165,0,92.15,31.75,59600,166.7,455.7,4.557e+11,0,0
"72","1965-12",4.62,4.38,4.49055121958618,0.129448780413815,0.244907330825494,0,91.73,31.85,61000,167.8,459.2,4.592e+11,0,0
"73","1966-01",4.61,4.59,4.7083789669642,-0.0983789669642015,0.236821219192127,0,93.32,31.88,60500,169.1,462,4.62e+11,0,0
"74","1966-02",4.83,4.65,4.77065844783897,0.0593415521610252,0.257626223912241,0,92.69,32.08,59800,169.6,464.6,4.646e+11,0,0
"75","1966-03",4.87,4.59,4.7083789669642,0.161621033035798,0.257626223912241,0,88.88,32.18,59900,170.5,467.2,4.672e+11,0,0
"76","1966-04",4.75,4.62,4.73951631806784,0.0104836819321648,0.259673934260218,0,91.6,32.28,60500,171.8,469.3,4.693e+11,0,0
"77","1966-05",4.78,4.64,4.7602772068843,0.0197227931157,0.249244942889486,0,86.78,32.35,60600,171.3,470.1,4.701e+11,0,0
"78","1966-06",4.81,4.5,4.61499557466178,0.195004425338221,0.230935841426178,0,86.06,32.38,61100,171.6,471.2,4.712e+11,0,0
"79","1966-07",5.02,4.8,4.92644081522473,0.0935591847752733,0.240945733922546,0,85.84,32.45,62100,170.3,470.9,4.709e+11,0,0
"80","1966-08",5.22,4.96,5.09274053803465,0.127259461965353,0.231196046494615,0,80.65,32.65,61700,170.8,472.6,4.726e+11,0,0
"81","1966-09",5.18,5.37,5.51950602807611,-0.33950602807611,0.239513566450544,0,77.81,32.75,62400,172,475.4,4.754e+11,0,0
"82","1966-10",5.01,5.35,5.49866739503536,-0.488667395035359,0.250215836565748,0,77.13,32.85,62600,171.2,475.7,4.757e+11,0,0
"83","1966-11",5.16,5.32,5.4674134499835,-0.307413449983501,0.242650991614568,0,80.99,32.88,63000,171.4,477.3,4.773e+11,0,0
"84","1966-12",4.84,4.96,5.09274053803465,-0.252740538034647,0.269197761703403,0,81.33,32.92,64200,172,480.2,4.802e+11,0,0
"85","1967-01",4.58,4.72,4.84334200719248,-0.26334200719248,0.318811043346455,0,84.45,32.9,63800,171.9,481.6,4.816e+11,0,0
"86","1967-02",4.63,4.56,4.67724639342825,-0.0472463934282494,0.284046188125837,0,87.36,33,63300,173,485.1,4.851e+11,0,0
"87","1967-03",4.54,4.26,4.36618318257098,0.173816817429016,0.262516591764237,0,89.42,33,63200,174.8,489.7,4.897e+11,0,0
"88","1967-04",4.59,3.84,3.93149504523912,0.658504954760879,0.294620526099394,0,90.96,33.1,63300,174.2,492.1,4.921e+11,0,0
"89","1967-05",4.85,3.6,3.68352003229387,1.16647996770613,0.292607029899238,0,92.59,33.1,63400,175.7,497.2,4.972e+11,0,0
"90","1967-06",5.02,3.54,3.62157371546388,1.39842628453612,0.255674761946518,0,91.43,33.3,64000,177,502,5.02e+11,0,0
"91","1967-07",5.16,4.21,4.31438567488627,0.845614325113731,0.276750223971113,0,93.01,33.4,64800,178.1,506.3,5.063e+11,0,0
"92","1967-08",5.28,4.27,4.37654427244286,0.903455727557136,0.269655495325648,0,94.49,33.5,64700,179.7,510.8,5.108e+11,0,0
"93","1967-09",5.3,4.42,4.53202418802521,0.767975811974791,0.375093543457823,0,95.81,33.6,65200,180.7,514.7,5.147e+11,0,0
"94","1967-10",5.48,4.56,4.67724639342825,0.802753606571751,0.411388946536758,0,95.66,33.7,65900,181.6,518.2,5.182e+11,0,0
"95","1967-11",5.75,4.73,4.85372749797088,0.896272502029121,0.367415125614133,0,92.66,33.9,66500,182.4,521.2,5.212e+11,0,0
"96","1967-12",5.7,4.97,5.10313879395393,0.596861206046069,0.354456917777109,0,95.3,34,67800,183.3,524.8,5.248e+11,0,0
"97","1968-01",5.53,5,5.1343367562245,0.395663243775496,0.356957022017933,0,95.04,34.1,67700,184.3,527.4,5.274e+11,0,0
"98","1968-02",5.56,4.98,5.11353758226474,0.446462417735257,0.307343984487858,0,90.75,34.2,67200,184.7,530.4,5.304e+11,0,0
"99","1968-03",5.74,5.17,5.31121576896739,0.428784231032609,0.260006279736825,0,89.09,34.3,67500,185.5,533.2,5.332e+11,0,0
"100","1968-04",5.64,5.38,5.52992614562148,0.110073854378517,0.171022176935187,0,95.67,34.4,68000,186.6,535.7,5.357e+11,0,0
"101","1968-05",5.87,5.66,5.82190642001931,0.0480935799806899,0.10174309636205,0,97.87,34.5,68100,188,538.9,5.389e+11,0,0
"102","1968-06",5.72,5.52,5.67586388744278,0.0441361125572151,0.078021859463011,0,100.5,34.7,68900,189.4,542.6,5.426e+11,0,0
"103","1968-07",5.5,5.31,5.45699653600452,0.0430034639954791,0.142630864483223,0,100.3,34.9,69700,190.5,545.6,5.456e+11,0,1
"104","1968-08",5.42,5.09,5.22795940322162,0.192040596778384,0.13453918133805,0,98.11,35,69900,191.8,549.4,5.494e+11,0,1
"105","1968-09",5.46,5.19,5.33203519168559,0.127964808314412,0.153999745943887,0,101.3,35.1,70000,192.7,553.6,5.536e+11,0,1
"106","1968-10",5.58,5.35,5.49866739503536,0.0813326049646417,0.148834989622667,0,103.8,35.3,70800,194,557.6,5.576e+11,0,1
"107","1968-11",5.7,5.45,5.60288192473816,0.0971180752618377,0.13552657713256,0,105.4,35.4,71700,196,562.4,5.624e+11,0,1
"108","1968-12",6.03,5.96,6.13520809619591,-0.105208096195912,0.181117880954692,0,106.5,35.6,73100,197.4,566.8,5.668e+11,0,1
"109","1969-01",6.04,6.14,6.32342078131534,-0.283420781315336,0.216591990511476,0,102,35.7,72900,198.7,569.3,5.693e+11,1,1
"110","1969-02",6.19,6.12,6.30249966989325,-0.112499669893249,0.207275602972875,0,101.5,35.8,72000,199.3,571.9,5.719e+11,1,1
"111","1969-03",6.3,6.02,6.19792633344409,0.102073666555907,0.210490517112863,0,99.3,36.1,71800,200,574.4,5.744e+11,1,1
"112","1969-04",6.17,6.11,6.29203991988487,-0.122039919884866,0.273262078223592,0,101.3,36.3,72400,200.7,575.7,5.757e+11,1,1
"113","1969-05",6.32,6.04,6.21883670574854,0.101163294251456,0.286464444001855,0,104.6,36.4,73400,200.8,576.5,5.765e+11,1,1
"114","1969-06",6.57,6.44,6.63749549612639,-0.0674954961263872,0.28731759631976,0,99.14,36.6,73500,201.3,578.5,5.785e+11,1,1
"115","1969-07",6.72,7,7.22506574668439,-0.505065746684388,0.287561994215878,0,94.71,36.8,73700,201.7,579.5,5.795e+11,1,1
"116","1969-08",6.69,6.98,7.20405193635936,-0.514051936359355,0.256278401355455,0,94.18,36.9,73800,201.7,580.1,5.801e+11,1,1
"117","1969-09",7.16,7.09,7.3196546665079,-0.159654666507896,0.26950798187367,0,94.51,37.1,73800,202.1,582.1,5.821e+11,1,1
"118","1969-10",7.1,7,7.22506574668439,-0.125065746684388,0.279346637053037,0,95.52,37.3,74400,202.9,583.4,5.834e+11,1,1
"119","1969-11",7.14,7.24,7.47740028906804,-0.337400289068044,0.275996692480103,0,96.21,37.5,75600,203.6,585.4,5.854e+11,1,1
"120","1969-12",7.65,7.82,8.08849825353275,-0.43849825353275,0.320356093119482,0,91.11,37.7,76800,203.9,587.9,5.879e+11,1,1
"121","1970-01",7.79,7.87,8.14126470964178,-0.351264709641783,0.361708920016678,1,90.31,37.9,76400,206.2,589.6,5.896e+11,1,1
"122","1970-02",7.24,7.13,7.36170825463485,-0.121708254634853,0.32200921197745,1,87.16,38.1,75200,205,586.3,5.863e+11,1,1
"123","1970-03",7.07,6.63,6.83666005870044,0.233339941299564,0.274949115724702,1,88.65,38.3,75300,205.7,587.3,5.873e+11,1,1
"124","1970-04",7.39,6.51,6.71084928400945,0.679150715990554,0.324177468253494,1,85.95,38.5,76300,206.7,588.4,5.884e+11,1,1
"125","1970-05",7.91,6.84,7.05701580323798,0.852984196762016,0.275141414968911,1,76.06,38.6,76600,207.2,591.5,5.915e+11,1,1
"126","1970-06",7.84,6.68,6.88910412826358,0.950895871736421,0.311863411836632,1,75.59,38.8,76900,207.6,595.2,5.952e+11,1,1
"127","1970-07",7.46,6.45,6.64797299300682,0.812027006993184,0.415432080216568,1,75.72,38.9,78000,208,599.1,5.991e+11,1,1
"128","1970-08",7.53,6.41,6.60606623600342,0.923933763996579,0.41765152399898,1,77.92,39,78200,209.9,604.9,6.049e+11,1,1
"129","1970-09",7.39,6.12,6.30249966989325,1.08750033010675,0.332784005178543,1,82.58,39.2,78700,211.8,611.2,6.112e+11,1,1
"130","1970-10",7.33,5.91,6.0829576515156,1.2470423484844,0.324866413782035,1,84.37,39.4,78700,212.9,616.4,6.164e+11,1,1
"131","1970-11",6.84,5.28,5.42574899660806,1.41425100339194,0.374588169366525,1,84.28,39.6,79500,213.7,621.1,6.211e+11,0,0
"132","1970-12",6.39,4.87,4.99918018563522,1.39081981436478,0.399079430496965,0,90.05,39.8,81000,214.4,626.5,6.265e+11,0,0
"133","1971-01",6.24,4.44,4.55276385297657,1.68723614702343,0.377919529700336,0,93.49,39.9,81200,215.5,632.9,6.329e+11,0,0
"134","1971-02",6.11,3.7,3.78680604430886,2.32319395569114,0.324101988482584,0,97.11,39.9,80600,217.4,641,6.41e+11,0,0
"135","1971-03",5.7,3.38,3.45647619298439,2.24352380701561,0.24793442186022,0,99.6,40,80800,218.8,649.9,6.499e+11,0,0
"136","1971-04",5.83,3.86,3.95217334469605,1.87782665530395,0.167722979664669,0,103,40.1,81600,220,658.4,6.584e+11,0,0
"137","1971-05",6.39,4.14,4.24189139343227,2.14810860656773,0.14158194901759,0,101.6,40.3,82400,222,666.7,6.667e+11,0,0
"138","1971-06",6.52,4.75,4.87450007380281,1.64549992619719,0.128142185991471,0,99.72,40.5,82900,223.5,673,6.73e+11,0,0
"139","1971-07",6.73,5.4,5.55076798296751,1.17923201703249,0.14747759912883,0,99,40.6,84200,224.9,679.6,6.796e+11,0,0
"140","1971-08",6.58,4.94,5.07194562320713,1.50805437679287,0.131751451886613,0,97.24,40.7,84100,225.6,685.5,6.855e+11,0,0
"141","1971-09",6.14,4.69,4.81218872291817,1.32781127708183,0.110912873019127,0,99.4,40.8,84400,226.5,692.5,6.925e+11,0,0
"142","1971-10",5.93,4.46,4.57350563884954,1.35649436115046,0.092971273536541,0,97.29,40.9,84700,227.2,698.4,6.984e+11,0,0
"143","1971-11",5.81,4.22,4.32474411766853,1.48525588233147,0.0765709938086269,0,92.78,41,85500,227.8,704.6,7.046e+11,0,0
"144","1971-12",5.93,4.01,4.10732791751052,1.82267208248948,0.0787266267015403,0,99.17,41.1,86800,228.3,710.3,7.103e+11,0,0
"145","1972-01",5.95,3.38,3.45647619298439,2.49352380701561,0.054652977498633,0,103.3,41.2,87200,230.1,717.7,7.177e+11,0,0
"146","1972-02",6.08,3.2,3.27090241061027,2.80909758938973,0.0225413631877318,0,105.2,41.4,86100,232.3,725.7,7.257e+11,0,0
"147","1972-03",6.07,3.73,3.81780212711126,2.25219787288874,0.0253831145044734,0,107.7,41.4,86700,234.3,733.5,7.335e+11,0,0
"148","1972-04",6.19,3.71,3.79713754462334,2.39286245537666,0.0425379953258927,0,108.8,41.5,87900,235.6,738.4,7.384e+11,0,0
"149","1972-05",6.13,3.69,3.77647507122687,2.35352492877313,0.029175427554089,0,107.7,41.6,88500,235.9,743.3,7.433e+11,0,0
"150","1972-06",6.11,3.91,4.0038783319245,2.1061216680755,0.0576395965860383,0,108,41.7,88900,236.6,749.7,7.497e+11,0,1
"151","1972-07",6.11,3.98,4.07628749457739,2.03371250542261,0.100315856666685,0,107.2,41.8,90100,238.8,759.5,7.595e+11,0,1
"152","1972-08",6.21,4.02,4.11767578207216,2.09232421792784,0.068388842153505,0,111,41.9,90100,240.9,768.7,7.687e+11,0,1
"153","1972-09",6.55,4.66,4.78104021987894,1.76895978012106,0.0847511859061801,0,109.4,42.1,90200,243.2,778.3,7.783e+11,0,1
"154","1972-10",6.48,4.74,4.86411352016073,1.61588647983927,0.0819671145957491,0,109.6,42.2,91400,245,786.9,7.869e+11,0,1
"155","1972-11",6.28,4.78,4.90566292385046,1.37433707614954,0.0703125814342987,0,115.1,42.4,90500,246.4,793.9,7.939e+11,0,1
"156","1972-12",6.36,5.07,5.20715064142878,1.15284935857122,0.0457967317522509,0,117.5,42.5,91400,249.2,802.3,8.023e+11,1,1
"157","1973-01",6.46,5.41,5.56118970285028,0.898810297149716,0.0173560700623043,0,118.4,42.7,91700,251.5,810.3,8.103e+11,1,1
"158","1973-02",6.64,5.6,5.75930392444154,0.880696075558461,0.0104037638846864,0,114.2,43,90300,252.2,814.1,8.141e+11,1,1
"159","1973-03",6.71,6.09,6.27112203106658,0.438877968933423,0.0250598335229381,0,112.4,43.4,91100,251.7,815.3,8.153e+11,1,1
"160","1973-04",6.67,6.26,6.44899258657975,0.221007413420249,0.0202808847988292,0,110.3,43.7,92600,252.7,819.7,8.197e+11,1,1
"161","1973-05",6.85,6.36,6.55369490170305,0.296305098296953,0.0215323841237504,0,107.2,43.9,93100,254.9,826.8,8.268e+11,1,1
"162","1973-06",6.9,7.19,7.42480487731043,-0.524804877310429,0.0309874681813494,0,104.8,44.2,93700,256.7,833.3,8.333e+11,1,1
"163","1973-07",7.13,8.01,8.28908321234189,-1.15908321234189,0.0343307979126301,0,105.8,44.2,95600,257.5,836.5,8.365e+11,1,1
"164","1973-08",7.4,8.67,8.9873826468581,-1.5873826468581,0.0316028852532311,0,103.8,45,95800,257.7,838.8,8.388e+11,1,1
"165","1973-09",7.09,8.29,8.58504080366321,-1.49504080366321,0.0491601872395553,0,105.6,45.2,96200,257.9,839.3,8.393e+11,1,1
"166","1973-10",6.79,7.22,7.45636049931273,-0.666360499312734,0.0598354838184789,0,109.8,45.6,97500,259,842.6,8.426e+11,1,1
"167","1973-11",6.73,7.83,8.09905045615342,-1.36905045615342,0.0802703509341628,0,102,45.9,98300,261,848.9,8.489e+11,1,1
"168","1973-12",6.74,7.45,7.6984489858318,-0.958448985831795,0.103284950907319,1,94.78,46.3,100100,262.9,855.5,8.555e+11,1,1
"169","1974-01",6.99,7.77,8.0357454028328,-1.0457454028328,0.135177169782234,1,96.11,46.8,100400,263.8,859.7,8.597e+11,1,1
"170","1974-02",6.96,7.12,7.35119404572517,-0.391194045725174,0.137684713939703,1,93.45,47.3,99100,265.3,864.2,8.642e+11,1,1
"171","1974-03",7.21,7.96,8.2362786330737,-1.0262786330737,0.208651322348693,1,97.44,47.8,99600,266.7,870.1,8.701e+11,1,1
"172","1974-04",7.51,8.33,8.62735539471829,-1.11735539471829,0.250410764450545,1,92.46,48.1,101700,267.2,872.9,8.729e+11,1,1
"173","1974-05",7.58,8.23,8.52158530223338,-0.94158530223338,0.235497480876568,1,89.67,48.6,102800,267.6,874.6,8.746e+11,1,1
"174","1974-06",7.54,7.9,8.17293111609332,-0.63293111609332,0.42031077248121,1,89.79,49,103600,268.5,877.8,8.778e+11,1,1
"175","1974-07",7.81,7.55,7.80379435872676,0.00620564127324386,0.579415992556541,1,79.31,49.3,105100,269.3,881.4,8.814e+11,1,1
"176","1974-08",8.04,8.96,9.29496507566938,-1.25496507566938,0.681362857716291,1,76.03,49.9,105000,270.1,884.1,8.841e+11,1,1
"177","1974-09",8.04,8.06,8.34190141703723,-0.301901417037227,0.660218976184128,1,68.12,50.6,105300,271,887.9,8.879e+11,1,1
"178","1974-10",7.9,7.46,7.7089810804521,0.191018919547897,0.45561238935559,1,69.44,51,105700,272.3,893.3,8.933e+11,1,1
"179","1974-11",7.68,7.47,7.7195137177759,-0.0395137177759031,0.630549453672366,1,71.74,51.5,106900,273.7,898.6,8.986e+11,1,1
"180","1974-12",7.43,7.15,7.3827382964609,0.0472617035391023,0.529255378232637,1,67.07,51.9,108600,274.2,902.1,9.021e+11,1,1
"181","1975-01",7.5,6.26,6.44899258657975,1.05100741342025,0.551185405906714,1,72.56,52.3,107700,273.9,906.3,9.063e+11,1,1
"182","1975-02",7.39,5.5,5.65500922548205,1.73499077451795,0.38756384533503,1,80.1,52.6,105500,275,914.1,9.141e+11,1,1
"183","1975-03",7.73,5.49,5.64458269636886,2.08541730363114,0.546306228271969,1,83.78,52.8,105700,276.4,925,9.25e+11,0,0
"184","1975-04",8.23,5.61,5.76973633602512,2.46026366397488,0.569061753788433,0,84.72,53,106800,276.2,935.1,9.351e+11,0,0
"185","1975-05",8.06,5.23,5.37368043695444,2.68631956304556,0.525006656561223,0,90.1,53.1,107000,279.2,947.9,9.479e+11,0,0
"186","1975-06",7.86,5.34,5.48824887945788,2.37175112054212,0.44723327330763,0,92.4,53.5,108400,282.4,963,9.63e+11,0,0
"187","1975-07",8.06,6.13,6.31295995702295,1.74704004297705,0.295555007206405,0,92.49,54,109500,283.7,975.1,9.751e+11,0,0
"188","1975-08",8.4,6.44,6.63749549612639,1.76250450387361,0.60298956385231,0,85.71,54.2,109100,284.1,983.1,9.831e+11,0,0
"189","1975-09",8.43,6.42,6.61654211766619,1.81345788233381,0.366101545996541,0,84.67,54.6,109200,285.7,991.5,9.915e+11,0,0
"190","1975-10",8.14,5.96,6.13520809619591,2.00479190380409,0.256486657186774,0,88.57,54.9,109700,285.4,997.8,9.978e+11,0,0
"191","1975-11",8.05,5.48,5.63415670177898,2.41584329822102,0.305625756464416,0,90.07,55.3,111100,286.8,1006.9,1.0069e+12,0,0
"192","1975-12",8,5.44,5.59245806783052,2.40754193216948,0.286643680418663,0,88.7,55.6,113100,287.1,1016.2,1.0162e+12,0,0
"193","1976-01",7.74,4.87,4.99918018563522,2.74081981436478,0.115344153041234,0,96.86,55.8,111900,288.4,1026.6,1.0266e+12,0,0
